Order ID,price,Products,Total Revenue,Quantity Ordered,Purchase Address,Date,new date
242114,150000,Laptops,150000,1,"518 Cherry St, San Francisco, CA 94016",01-Oct-84,01/10/1983
242115,12000,Smart Watches,12000,1,"917 14th St, New York City, NY 10001",02-Oct-84,02/10/1983
242116,12000,Smart Watches,48000,4,"590 Park St, Boston, MA 02215",03-Oct-84,03/10/1983
242117,8000,Bluethoth Speakers,8000,1,"505 Dogwood St, Dallas, TX 75001",04-Oct-84,04/10/1983
242118,12000,Smart Watches,12000,1,"320 Washington St, Atlanta, GA 30301",05-Oct-84,05/10/1983
242119,4000,Trimmer Shever,4000,1,"959 Park St, Boston, MA 02215",06-Oct-84,06/10/1983
242120,8000,Bluethoth Speakers,8000,1,"421 10th St, Boston, MA 02215",07-Oct-84,07/10/1983
242121,4000,Trimmer Shever,4000,1,"733 5th St, New York City, NY 10001",08-Oct-84,08/10/1983
242122,12000,Smart Watches,12000,1,"51 River St, New York City, NY 10001",09-Oct-84,09/10/1983
242123,5000,Power bank,5000,1,"48 6th St, San Francisco, CA 94016",10-Oct-84,10/10/1983
242124,2500,Wall Charger,2500,1,"442 Church St, San Francisco, CA 94016",11-Oct-84,11/10/1983
242125,12000,Smart Watches,12000,1,"878 West St, Seattle, WA 98101",12-Oct-84,12/10/1983
242126,12000,Smart Watches,12000,1,"980 5th St, Atlanta, GA 30301",13-Oct-84,13/10/1983
242127,6500,Wireless Earbuds,6500,1,"908 Elm St, Dallas, TX 75001",14-Oct-84,14/10/1983
242128,6500,Wireless Earbuds,6500,1,"284 6th St, New York City, NY 10001",15-Oct-84,15/10/1983
242129,60000,Tablets,60000,1,"518 Madison St, Los Angeles, CA 90001",16-Oct-84,16/10/1983
242130,60000,Tablets,60000,1,"709 Dogwood St, San Francisco, CA 94016",17-Oct-84,17/10/1983
242131,12000,Smart Watches,12000,1,"308 Madison St, Seattle, WA 98101",18-Oct-84,18/10/1983
242132,60000,Tablets,60000,1,"173 12th St, New York City, NY 10001",19-Oct-84,19/10/1983
242132,4000,Trimmer Shever,4000,1,"173 12th St, New York City, NY 10001",20-Oct-84,20/10/1983
242133,12000,Smart Watches,12000,1,"631 11th St, New York City, NY 10001",21-Oct-84,21/10/1983
242134,150000,Laptops,150000,1,"361 West St, San Francisco, CA 94016",22-Oct-84,22/10/1983
242135,4000,Trimmer Shever,4000,1,"15 Washington St, San Francisco, CA 94016",23-Oct-84,23/10/1983
242136,6500,Wireless Earbuds,6500,1,"32 6th St, New York City, NY 10001",24-Oct-84,24/10/1983
242137,60000,Tablets,60000,1,"63 Dogwood St, San Francisco, CA 94016",25-Oct-84,25/10/1983
242138,8000,Bluethoth Speakers,8000,1,"829 Lincoln St, San Francisco, CA 94016",26-Oct-84,26/10/1983
242139,60000,Tablets,60000,1,"185 Lakeview St, San Francisco, CA 94016",27-Oct-84,27/10/1983
242139,4000,Trimmer Shever,4000,1,"185 Lakeview St, San Francisco, CA 94016",28-Oct-84,28/10/1983
242140,60000,Tablets,60000,1,"492 Lincoln St, New York City, NY 10001",29-Oct-84,29/10/1983
242141,8000,Bluethoth Speakers,8000,1,"985 South St, Atlanta, GA 30301",30-Oct-84,30/10/1983
242142,60000,Tablets,60000,1,"885 1st St, San Francisco, CA 94016",31-Oct-84,31/10/1983
242143,12000,Smart Watches,12000,1,"728 Chestnut St, Los Angeles, CA 90001",01-Nov-84,01/11/1983
242144,4000,Trimmer Shever,4000,1,"550 14th St, New York City, NY 10001",02-Nov-84,02/11/1983
242145,4000,Trimmer Shever,4000,1,"175 River St, Dallas, TX 75001",03-Nov-84,03/11/1983
242146,60000,Tablets,60000,1,"866 Spruce St, San Francisco, CA 94016",04-Nov-84,04/11/1983
242147,12000,Smart Watches,12000,1,"653 Sunset St, Atlanta, GA 30301",05-Nov-84,05/11/1983
242148,150000,Laptops,150000,1,"192 Willow St, Dallas, TX 75001",06-Nov-84,06/11/1983
242149,12000,Smart Watches,12000,1,"845 14th St, Atlanta, GA 30301",07-Nov-84,07/11/1983
242150,5000,Power bank,5000,1,"652 Dogwood St, Boston, MA 02215",08-Nov-84,08/11/1983
242151,12000,Smart Watches,12000,1,"893 Jefferson St, Portland, OR 97035",09-Nov-84,09/11/1983
242152,60000,Tablets,60000,1,"516 6th St, Boston, MA 02215",10-Nov-84,10/11/1983
242153,12000,Smart Watches,12000,1,"928 Johnson St, Los Angeles, CA 90001",11-Nov-84,11/11/1983
242154,12000,Smart Watches,12000,1,"837 Sunset St, San Francisco, CA 94016",12-Nov-84,12/11/1983
242155,4000,Trimmer Shever,4000,1,"741 Lakeview St, Portland, ME 04101",13-Nov-84,13/11/1983
242156,8000,Bluethoth Speakers,8000,1,"39 West St, New York City, NY 10001",14-Nov-84,14/11/1983
242157,4000,Trimmer Shever,4000,1,"552 North St, Los Angeles, CA 90001",15-Nov-84,15/11/1983
242158,150000,Laptops,150000,1,"23 Willow St, Boston, MA 02215",16-Nov-84,16/11/1983
242159,12000,Smart Watches,12000,1,"234 Spruce St, Los Angeles, CA 90001",17-Nov-84,17/11/1983
242160,12000,Smart Watches,12000,1,"447 Center St, Seattle, WA 98101",18-Nov-84,18/11/1983
242161,12000,Smart Watches,24000,2,"644 Jefferson St, San Francisco, CA 94016",19-Nov-84,19/11/1983
242162,8000,Bluethoth Speakers,8000,1,"192 Pine St, Austin, TX 73301",20-Nov-84,20/11/1983
242163,4000,Trimmer Shever,4000,1,"540 Pine St, Seattle, WA 98101",21-Nov-84,21/11/1983
242164,2500,Wall Charger,2500,1,"187 Hickory St, Dallas, TX 75001",22-Nov-84,22/11/1983
242165,4000,Trimmer Shever,8000,2,"211 13th St, New York City, NY 10001",23-Nov-84,23/11/1983
242166,60000,Tablets,60000,1,"746 Chestnut St, Dallas, TX 75001",24-Nov-84,24/11/1983
242167,12000,Smart Watches,12000,1,"91 10th St, San Francisco, CA 94016",25-Nov-84,25/11/1983
242168,12000,Smart Watches,24000,2,"148 6th St, Los Angeles, CA 90001",26-Nov-84,26/11/1983
242169,8000,Bluethoth Speakers,8000,1,"710 10th St, Los Angeles, CA 90001",27-Nov-84,27/11/1983
242170,12000,Smart Watches,24000,2,"181 Church St, San Francisco, CA 94016",28-Nov-84,28/11/1983
242171,12000,Smart Watches,12000,1,"516 Dogwood St, Atlanta, GA 30301",29-Nov-84,29/11/1983
242172,8000,Bluethoth Speakers,8000,1,"589 Spruce St, Seattle, WA 98101",30-Nov-84,30/11/1983
242173,12000,Smart Watches,12000,1,"835 Main St, Dallas, TX 75001",01-Dec-84,01/12/1983
242174,60000,Tablets,60000,1,"805 Pine St, Austin, TX 73301",02-Dec-84,02/12/1983
242175,12000,Smart Watches,24000,2,"990 Lincoln St, New York City, NY 10001",03-Dec-84,03/12/1983
242176,12000,Smart Watches,12000,1,"472 9th St, San Francisco, CA 94016",04-Dec-84,04/12/1983
242176,2500,Wall Charger,2500,1,"472 9th St, San Francisco, CA 94016",05-Dec-84,05/12/1983
242177,12000,Smart Watches,12000,1,"395 2nd St, San Francisco, CA 94016",06-Dec-84,06/12/1983
242178,12000,Smart Watches,12000,1,"763 Elm St, San Francisco, CA 94016",07-Dec-84,07/12/1983
242179,12000,Smart Watches,12000,1,"762 Ridge St, San Francisco, CA 94016",08-Dec-84,08/12/1983
242180,60000,Tablets,60000,1,"108 Meadow St, San Francisco, CA 94016",09-Dec-84,09/12/1983
242181,60000,Tablets,60000,1,"242 North St, New York City, NY 10001",10-Dec-84,10/12/1983
242182,60000,Tablets,60000,1,"171 2nd St, Boston, MA 02215",11-Dec-84,11/12/1983
242183,6500,Wireless Earbuds,6500,1,"248 11th St, Portland, OR 97035",12-Dec-84,12/12/1983
242184,12000,Smart Watches,12000,1,"764 Lake St, Boston, MA 02215",13-Dec-84,13/12/1983
242185,4000,Trimmer Shever,4000,1,"104 Hill St, Portland, OR 97035",14-Dec-84,14/12/1983
242186,12000,Smart Watches,12000,1,"434 Sunset St, Los Angeles, CA 90001",15-Dec-84,15/12/1983
242187,150000,Laptops,150000,1,"255 11th St, San Francisco, CA 94016",16-Dec-84,16/12/1983
242188,60000,Tablets,60000,1,"480 Lincoln St, San Francisco, CA 94016",17-Dec-84,17/12/1983
242188,4000,Trimmer Shever,4000,1,"480 Lincoln St, San Francisco, CA 94016",18-Dec-84,18/12/1983
242189,75000,Mobiles,75000,1,"720 9th St, Boston, MA 02215",19-Dec-84,19/12/1983
242190,60000,Tablets,60000,1,"435 Walnut St, San Francisco, CA 94016",20-Dec-84,20/12/1983
242191,12000,Smart Watches,12000,1,"506 8th St, San Francisco, CA 94016",21-Dec-84,21/12/1983
242192,150000,Laptops,150000,1,"769 Walnut St, Los Angeles, CA 90001",22-Dec-84,22/12/1983
242193,4000,Trimmer Shever,4000,1,"972 14th St, Dallas, TX 75001",23-Dec-84,23/12/1983
242194,6500,Wireless Earbuds,6500,1,"62 Church St, San Francisco, CA 94016",24-Dec-84,24/12/1983
242195,75000,Mobiles,75000,1,"94 10th St, Dallas, TX 75001",25-Dec-84,25/12/1983
242196,12000,Smart Watches,12000,1,"22 Lake St, San Francisco, CA 94016",26-Dec-84,26/12/1983
242197,150000,Laptops,150000,1,"770 13th St, Seattle, WA 98101",27-Dec-84,27/12/1983
242197,12000,Smart Watches,12000,1,"770 13th St, Seattle, WA 98101",28-Dec-84,28/12/1983
242198,150000,Laptops,150000,1,"949 Lincoln St, Boston, MA 02215",29-Dec-84,29/12/1983
242199,8000,Bluethoth Speakers,8000,1,"528 Walnut St, Dallas, TX 75001",30-Dec-84,30/12/1983
242200,6500,Wireless Earbuds,6500,1,"659 North St, Austin, TX 73301",31-Dec-84,31/12/1983
242201,6500,Wireless Earbuds,6500,1,"385 Center St, San Francisco, CA 94016",01-Jan-85,01/01/1984
242202,12000,Smart Watches,12000,1,"135 9th St, Austin, TX 73301",02-Jan-85,02/01/1984
242203,12000,Smart Watches,24000,2,"476 South St, Seattle, WA 98101",03-Jan-85,03/01/1984
242204,12000,Smart Watches,12000,1,"554 Center St, San Francisco, CA 94016",04-Jan-85,04/01/1984
242205,12000,Smart Watches,12000,1,"621 Lincoln St, Austin, TX 73301",05-Jan-85,05/01/1984
242206,150000,Laptops,150000,1,"779 13th St, Los Angeles, CA 90001",06-Jan-85,06/01/1984
242207,4000,Trimmer Shever,4000,1,"4 Center St, New York City, NY 10001",07-Jan-85,07/01/1984
242208,12000,Smart Watches,12000,1,"291 Wilson St, Austin, TX 73301",08-Jan-85,08/01/1984
242209,60000,Tablets,60000,1,"494 Highland St, Atlanta, GA 30301",09-Jan-85,09/01/1984
242210,4000,Trimmer Shever,4000,1,"606 9th St, Seattle, WA 98101",10-Jan-85,10/01/1984
242211,8000,Bluethoth Speakers,8000,1,"168 Elm St, Los Angeles, CA 90001",11-Jan-85,11/01/1984
242212,12000,Smart Watches,12000,1,"711 4th St, Seattle, WA 98101",12-Jan-85,12/01/1984
242213,60000,Tablets,60000,1,"554 Pine St, Atlanta, GA 30301",13-Jan-85,13/01/1984
242214,150000,Laptops,150000,1,"869 8th St, Atlanta, GA 30301",14-Jan-85,14/01/1984
242215,5000,Power bank,5000,1,"391 Ridge St, Boston, MA 02215",15-Jan-85,15/01/1984
242216,4000,Trimmer Shever,4000,1,"739 Adams St, New York City, NY 10001",16-Jan-85,16/01/1984
242217,12000,Smart Watches,12000,1,"606 Wilson St, Boston, MA 02215",17-Jan-85,17/01/1984
242218,6500,Wireless Earbuds,6500,1,"985 Walnut St, Los Angeles, CA 90001",18-Jan-85,18/01/1984
242219,12000,Smart Watches,12000,1,"442 South St, New York City, NY 10001",19-Jan-85,19/01/1984
242220,12000,Smart Watches,12000,1,"941 Spruce St, Seattle, WA 98101",20-Jan-85,20/01/1984
242221,12000,Smart Watches,12000,1,"618 5th St, Dallas, TX 75001",21-Jan-85,21/01/1984
242222,8000,Bluethoth Speakers,8000,1,"883 Wilson St, Los Angeles, CA 90001",22-Jan-85,22/01/1984
242223,150000,Laptops,150000,1,"883 Hill St, Boston, MA 02215",23-Jan-85,23/01/1984
242224,12000,Smart Watches,12000,1,"911 2nd St, Atlanta, GA 30301",24-Jan-85,24/01/1984
242224,4000,Trimmer Shever,4000,1,"911 2nd St, Atlanta, GA 30301",25-Jan-85,25/01/1984
242225,12000,Smart Watches,12000,1,"400 Wilson St, San Francisco, CA 94016",26-Jan-85,26/01/1984
242226,8000,Bluethoth Speakers,8000,1,"254 7th St, Los Angeles, CA 90001",27-Jan-85,27/01/1984
242227,6500,Wireless Earbuds,6500,1,"224 Washington St, Boston, MA 02215",28-Jan-85,28/01/1984
242228,8000,Bluethoth Speakers,8000,1,"211 5th St, New York City, NY 10001",29-Jan-85,29/01/1984
242229,12000,Smart Watches,36000,3,"785 Madison St, San Francisco, CA 94016",30-Jan-85,30/01/1984
242230,6500,Wireless Earbuds,6500,1,"33 Cedar St, Atlanta, GA 30301",31-Jan-85,31/01/1984
242231,150000,Laptops,150000,1,"190 Madison St, San Francisco, CA 94016",01-Feb-85,01/02/1984
242232,6500,Wireless Earbuds,6500,1,"680 Maple St, New York City, NY 10001",02-Feb-85,02/02/1984
242233,6500,Wireless Earbuds,6500,1,"534 Center St, Portland, OR 97035",03-Feb-85,03/02/1984
242234,12000,Smart Watches,12000,1,"491 Walnut St, Portland, OR 97035",04-Feb-85,04/02/1984
242235,12000,Smart Watches,12000,1,"991 4th St, New York City, NY 10001",05-Feb-85,05/02/1984
242236,2500,Wall Charger,2500,1,"13 10th St, San Francisco, CA 94016",06-Feb-85,06/02/1984
242237,8000,Bluethoth Speakers,8000,1,"9 Elm St, Seattle, WA 98101",07-Feb-85,07/02/1984
242238,12000,Smart Watches,24000,2,"98 Wilson St, Boston, MA 02215",08-Feb-85,08/02/1984
242239,12000,Smart Watches,24000,2,"25 12th St, San Francisco, CA 94016",09-Feb-85,09/02/1984
242240,12000,Smart Watches,12000,1,"907 Cherry St, Los Angeles, CA 90001",10-Feb-85,10/02/1984
242241,2500,Wall Charger,2500,1,"725 South St, San Francisco, CA 94016",11-Feb-85,11/02/1984
242242,12000,Smart Watches,12000,1,"545 Jefferson St, Boston, MA 02215",12-Feb-85,12/02/1984
242243,150000,Laptops,150000,1,"276 2nd St, New York City, NY 10001",13-Feb-85,13/02/1984
242244,12000,Smart Watches,12000,1,"622 2nd St, Dallas, TX 75001",14-Feb-85,14/02/1984
242245,8000,Bluethoth Speakers,8000,1,"102 River St, Los Angeles, CA 90001",15-Feb-85,15/02/1984
242246,2500,Wall Charger,2500,1,"948 Johnson St, Seattle, WA 98101",16-Feb-85,16/02/1984
242247,12000,Smart Watches,12000,1,"675 Park St, Los Angeles, CA 90001",17-Feb-85,17/02/1984
242248,60000,Tablets,60000,1,"640 7th St, New York City, NY 10001",18-Feb-85,18/02/1984
242248,4000,Trimmer Shever,4000,1,"640 7th St, New York City, NY 10001",19-Feb-85,19/02/1984
242249,60000,Tablets,60000,1,"713 Willow St, Portland, OR 97035",20-Feb-85,20/02/1984
242249,4000,Trimmer Shever,4000,1,"713 Willow St, Portland, OR 97035",21-Feb-85,21/02/1984
242250,8000,Bluethoth Speakers,8000,1,"361 5th St, Dallas, TX 75001",22-Feb-85,22/02/1984
242251,8000,Bluethoth Speakers,8000,1,"267 Cherry St, San Francisco, CA 94016",23-Feb-85,23/02/1984
242252,12000,Smart Watches,12000,1,"858 1st St, San Francisco, CA 94016",24-Feb-85,24/02/1984
242253,12000,Smart Watches,12000,1,"96 Madison St, Boston, MA 02215",25-Feb-85,25/02/1984
242254,8000,Bluethoth Speakers,8000,1,"586 Cherry St, New York City, NY 10001",26-Feb-85,26/02/1984
242255,5000,Power bank,5000,1,"928 Hickory St, New York City, NY 10001",27-Feb-85,27/02/1984
242256,60000,Tablets,60000,1,"959 Spruce St, Seattle, WA 98101",28-Feb-85,28/02/1984
242257,12000,Smart Watches,12000,1,"840 Lincoln St, New York City, NY 10001",01-Mar-85,01/03/1984
242258,12000,Smart Watches,12000,1,"440 2nd St, Los Angeles, CA 90001",02-Mar-85,02/03/1984
242259,5000,Power bank,5000,1,"710 6th St, Seattle, WA 98101",03-Mar-85,03/03/1984
242260,4000,Trimmer Shever,4000,1,"264 9th St, Seattle, WA 98101",04-Mar-85,04/03/1984
242261,5000,Power bank,5000,1,"682 Center St, Dallas, TX 75001",05-Mar-85,05/03/1984
242262,60000,Tablets,60000,1,"324 West St, San Francisco, CA 94016",06-Mar-85,06/03/1984
242263,150000,Laptops,150000,1,"890 Cedar St, Los Angeles, CA 90001",07-Mar-85,07/03/1984
242264,12000,Smart Watches,12000,1,"810 Forest St, Austin, TX 73301",08-Mar-85,08/03/1984
242265,4000,Trimmer Shever,4000,1,"803 13th St, San Francisco, CA 94016",09-Mar-85,09/03/1984
242266,4000,Trimmer Shever,4000,1,"71 Chestnut St, Atlanta, GA 30301",10-Mar-85,10/03/1984
242267,6500,Wireless Earbuds,6500,1,"3 4th St, New York City, NY 10001",11-Mar-85,11/03/1984
242268,4000,Trimmer Shever,4000,1,"467 2nd St, Atlanta, GA 30301",12-Mar-85,12/03/1984
242269,150000,Laptops,150000,1,"686 7th St, Atlanta, GA 30301",13-Mar-85,13/03/1984
242270,12000,Smart Watches,12000,1,"267 Sunset St, San Francisco, CA 94016",14-Mar-85,14/03/1984
242271,12000,Smart Watches,12000,1,"56 14th St, Austin, TX 73301",15-Mar-85,15/03/1984
242272,60000,Tablets,60000,1,"420 Elm St, New York City, NY 10001",16-Mar-85,16/03/1984
242273,8000,Bluethoth Speakers,8000,1,"457 4th St, New York City, NY 10001",17-Mar-85,17/03/1984
242274,60000,Tablets,60000,1,"703 Lake St, Dallas, TX 75001",18-Mar-85,18/03/1984
242275,12000,Smart Watches,12000,1,"79 Hickory St, San Francisco, CA 94016",19-Mar-85,19/03/1984
242276,4000,Trimmer Shever,4000,1,"860 Center St, San Francisco, CA 94016",20-Mar-85,20/03/1984
242277,8000,Bluethoth Speakers,8000,1,"601 10th St, Atlanta, GA 30301",21-Mar-85,21/03/1984
242278,75000,Mobiles,75000,1,"91 Willow St, New York City, NY 10001",22-Mar-85,22/03/1984
242279,12000,Smart Watches,12000,1,"666 North St, Dallas, TX 75001",23-Mar-85,23/03/1984
242280,12000,Smart Watches,12000,1,"926 Forest St, Boston, MA 02215",24-Mar-85,24/03/1984
242281,6500,Wireless Earbuds,6500,1,"711 Forest St, Atlanta, GA 30301",25-Mar-85,25/03/1984
242282,5000,Power bank,5000,1,"46 Jefferson St, New York City, NY 10001",26-Mar-85,26/03/1984
242283,12000,Smart Watches,12000,1,"282 North St, New York City, NY 10001",27-Mar-85,27/03/1984
242284,6500,Wireless Earbuds,6500,1,"406 Lakeview St, Portland, ME 04101",28-Mar-85,28/03/1984
242285,60000,Tablets,60000,1,"843 Center St, San Francisco, CA 94016",29-Mar-85,29/03/1984
242286,8000,Bluethoth Speakers,8000,1,"873 7th St, Seattle, WA 98101",30-Mar-85,30/03/1984
242287,12000,Smart Watches,12000,1,"267 7th St, Boston, MA 02215",31-Mar-85,31/03/1984
242288,4000,Trimmer Shever,4000,1,"205 1st St, Seattle, WA 98101",01-Apr-85,01/04/1984
242289,60000,Tablets,60000,1,"970 Walnut St, San Francisco, CA 94016",02-Apr-85,02/04/1984
242290,12000,Smart Watches,12000,1,"669 5th St, Atlanta, GA 30301",03-Apr-85,03/04/1984
242291,12000,Smart Watches,24000,2,"223 9th St, Portland, OR 97035",04-Apr-85,04/04/1984
242292,12000,Smart Watches,12000,1,"591 Lincoln St, Portland, OR 97035",05-Apr-85,05/04/1984
242293,12000,Smart Watches,12000,1,"505 7th St, Atlanta, GA 30301",06-Apr-85,06/04/1984
242294,12000,Smart Watches,12000,1,"777 South St, Seattle, WA 98101",07-Apr-85,07/04/1984
242295,12000,Smart Watches,12000,1,"925 14th St, Austin, TX 73301",08-Apr-85,08/04/1984
242295,5000,Power bank,5000,1,"925 14th St, Austin, TX 73301",09-Apr-85,09/04/1984
242296,12000,Smart Watches,24000,2,"147 10th St, Boston, MA 02215",10-Apr-85,10/04/1984
242297,8000,Bluethoth Speakers,8000,1,"549 South St, San Francisco, CA 94016",11-Apr-85,11/04/1984
242298,12000,Smart Watches,12000,1,"853 13th St, Boston, MA 02215",12-Apr-85,12/04/1984
242299,4000,Trimmer Shever,4000,1,"560 Pine St, Atlanta, GA 30301",13-Apr-85,13/04/1984
242300,4000,Trimmer Shever,4000,1,"202 8th St, San Francisco, CA 94016",14-Apr-85,14/04/1984
242301,75000,Mobiles,75000,1,"796 Jefferson St, Austin, TX 73301",15-Apr-85,15/04/1984
242302,12000,Smart Watches,12000,1,"626 10th St, Atlanta, GA 30301",16-Apr-85,16/04/1984
242303,60000,Tablets,60000,1,"327 10th St, New York City, NY 10001",17-Apr-85,17/04/1984
242304,60000,Tablets,60000,1,"843 6th St, Atlanta, GA 30301",18-Apr-85,18/04/1984
242305,60000,Tablets,60000,1,"721 Lakeview St, Austin, TX 73301",19-Apr-85,19/04/1984
242306,12000,Smart Watches,12000,1,"453 11th St, Dallas, TX 75001",20-Apr-85,20/04/1984
242307,4000,Trimmer Shever,4000,1,"37 Sunset St, San Francisco, CA 94016",21-Apr-85,21/04/1984
242308,12000,Smart Watches,48000,4,"573 North St, New York City, NY 10001",22-Apr-85,22/04/1984
242309,6500,Wireless Earbuds,6500,1,"76 7th St, Austin, TX 73301",23-Apr-85,23/04/1984
242310,4000,Trimmer Shever,4000,1,"715 Jefferson St, Portland, OR 97035",24-Apr-85,24/04/1984
242311,12000,Smart Watches,24000,2,"956 Jackson St, Boston, MA 02215",25-Apr-85,25/04/1984
242312,2500,Wall Charger,2500,1,"277 Hickory St, New York City, NY 10001",26-Apr-85,26/04/1984
242313,8000,Bluethoth Speakers,8000,1,"906 Hill St, New York City, NY 10001",27-Apr-85,27/04/1984
242314,6500,Wireless Earbuds,6500,1,"5 8th St, Los Angeles, CA 90001",28-Apr-85,28/04/1984
242315,12000,Smart Watches,12000,1,"207 River St, San Francisco, CA 94016",29-Apr-85,29/04/1984
242316,60000,Tablets,60000,1,"788 Madison St, San Francisco, CA 94016",30-Apr-85,30/04/1984
242317,12000,Smart Watches,12000,1,"319 Walnut St, San Francisco, CA 94016",01-May-85,01/05/1984
242318,8000,Bluethoth Speakers,8000,1,"660 Willow St, Portland, OR 97035",02-May-85,02/05/1984
242319,12000,Smart Watches,24000,2,"746 Meadow St, Seattle, WA 98101",03-May-85,03/05/1984
242320,12000,Smart Watches,24000,2,"832 Meadow St, Boston, MA 02215",04-May-85,04/05/1984
242321,6500,Wireless Earbuds,6500,1,"117 Main St, Atlanta, GA 30301",05-May-85,05/05/1984
242322,12000,Smart Watches,12000,1,"598 Park St, Los Angeles, CA 90001",06-May-85,06/05/1984
242323,5000,Power bank,5000,1,"66 River St, Seattle, WA 98101",07-May-85,07/05/1984
242323,60000,Tablets,60000,1,"66 River St, Seattle, WA 98101",08-May-85,08/05/1984
242324,60000,Tablets,60000,1,"433 Lake St, Los Angeles, CA 90001",09-May-85,09/05/1984
242325,150000,Laptops,150000,1,"409 West St, Atlanta, GA 30301",10-May-85,10/05/1984
242326,12000,Smart Watches,12000,1,"443 Church St, Boston, MA 02215",11-May-85,11/05/1984
242327,12000,Smart Watches,12000,1,"612 Meadow St, New York City, NY 10001",12-May-85,12/05/1984
242328,150000,Laptops,150000,1,"764 Adams St, Atlanta, GA 30301",13-May-85,13/05/1984
242329,60000,Tablets,60000,1,"12 Johnson St, New York City, NY 10001",14-May-85,14/05/1984
242330,4000,Trimmer Shever,4000,1,"11 6th St, Los Angeles, CA 90001",15-May-85,15/05/1984
242331,8000,Bluethoth Speakers,8000,1,"367 South St, Los Angeles, CA 90001",16-May-85,16/05/1984
242332,6500,Wireless Earbuds,6500,1,"340 12th St, Atlanta, GA 30301",17-May-85,17/05/1984
242333,12000,Smart Watches,12000,1,"954 River St, Dallas, TX 75001",18-May-85,18/05/1984
242334,12000,Smart Watches,12000,1,"521 2nd St, New York City, NY 10001",19-May-85,19/05/1984
242335,5000,Power bank,5000,1,"92 Willow St, San Francisco, CA 94016",20-May-85,20/05/1984
242336,150000,Laptops,150000,1,"41 Forest St, Los Angeles, CA 90001",21-May-85,21/05/1984
242337,12000,Smart Watches,12000,1,"324 4th St, San Francisco, CA 94016",22-May-85,22/05/1984
242338,4000,Trimmer Shever,4000,1,"476 Hickory St, Austin, TX 73301",23-May-85,23/05/1984
242339,12000,Smart Watches,12000,1,"84 2nd St, Austin, TX 73301",24-May-85,24/05/1984
242340,12000,Smart Watches,12000,1,"632 Adams St, San Francisco, CA 94016",25-May-85,25/05/1984
242341,12000,Smart Watches,24000,2,"354 2nd St, San Francisco, CA 94016",26-May-85,26/05/1984
242342,12000,Smart Watches,12000,1,"879 Lake St, New York City, NY 10001",27-May-85,27/05/1984
242343,2500,Wall Charger,2500,1,"510 Park St, Boston, MA 02215",28-May-85,28/05/1984
242344,12000,Smart Watches,36000,3,"319 Jackson St, San Francisco, CA 94016",29-May-85,29/05/1984
242345,12000,Smart Watches,60000,5,"413 Ridge St, San Francisco, CA 94016",30-May-85,30/05/1984
242346,8000,Bluethoth Speakers,8000,1,"879 8th St, San Francisco, CA 94016",31-May-85,31/05/1984
242347,12000,Smart Watches,12000,1,"397 Cherry St, Atlanta, GA 30301",01-Jun-85,01/06/1984
242348,150000,Laptops,150000,1,"287 North St, San Francisco, CA 94016",02-Jun-85,02/06/1984
242349,8000,Bluethoth Speakers,8000,1,"445 Pine St, San Francisco, CA 94016",03-Jun-85,03/06/1984
242350,4000,Trimmer Shever,4000,1,"179 Adams St, Los Angeles, CA 90001",04-Jun-85,04/06/1984
242351,12000,Smart Watches,12000,1,"186 Madison St, New York City, NY 10001",05-Jun-85,05/06/1984
242352,12000,Smart Watches,12000,1,"886 Cherry St, San Francisco, CA 94016",06-Jun-85,06/06/1984
242353,60000,Tablets,60000,1,"786 Pine St, Los Angeles, CA 90001",07-Jun-85,07/06/1984
242354,4000,Trimmer Shever,8000,2,"106 Hickory St, Atlanta, GA 30301",08-Jun-85,08/06/1984
242355,8000,Bluethoth Speakers,8000,1,"774 Meadow St, Portland, OR 97035",09-Jun-85,09/06/1984
242355,150000,Laptops,150000,1,"774 Meadow St, Portland, OR 97035",10-Jun-85,10/06/1984
242356,5000,Power bank,5000,1,"86 Lakeview St, Atlanta, GA 30301",11-Jun-85,11/06/1984
242357,60000,Tablets,120000,2,"464 Meadow St, Portland, OR 97035",12-Jun-85,12/06/1984
242358,60000,Tablets,60000,1,"581 Lake St, San Francisco, CA 94016",13-Jun-85,13/06/1984
242359,8000,Bluethoth Speakers,8000,1,"963 Hickory St, New York City, NY 10001",14-Jun-85,14/06/1984
242360,12000,Smart Watches,24000,2,"652 Highland St, Los Angeles, CA 90001",15-Jun-85,15/06/1984
242361,6500,Wireless Earbuds,6500,1,"881 6th St, Seattle, WA 98101",16-Jun-85,16/06/1984
242362,4000,Trimmer Shever,4000,1,"70 Hickory St, San Francisco, CA 94016",17-Jun-85,17/06/1984
242363,5000,Power bank,5000,1,"145 South St, Seattle, WA 98101",18-Jun-85,18/06/1984
242364,12000,Smart Watches,12000,1,"193 Sunset St, Atlanta, GA 30301",19-Jun-85,19/06/1984
242365,60000,Tablets,60000,1,"753 Cedar St, San Francisco, CA 94016",20-Jun-85,20/06/1984
242366,5000,Power bank,5000,1,"840 Hickory St, San Francisco, CA 94016",21-Jun-85,21/06/1984
242367,5000,Power bank,5000,1,"71 Adams St, San Francisco, CA 94016",22-Jun-85,22/06/1984
242368,12000,Smart Watches,12000,1,"261 Highland St, San Francisco, CA 94016",23-Jun-85,23/06/1984
242369,60000,Tablets,60000,1,"326 12th St, Los Angeles, CA 90001",24-Jun-85,24/06/1984
